machine_type,machine_id,metrics.model_name,metrics.mean_roc_auc,metrics.mean_pr_auc,metrics.std_roc_auc,metrics.std_pr_auc,metrics.roc_auc,metrics.pr_auc,metrics.iterative_threshold_method.f1_score,metrics.iterative_threshold_method.precision_score,metrics.iterative_threshold_method.recall_score,metrics.iterative_threshold_method.accuracy_score,metrics.iterative_threshold_method.confusion_matrix,metrics.iterative_threshold_method.classification_report,metrics.iterative_threshold_method.best_threshold,metrics.derive_threshold_method.f1_score,metrics.derive_threshold_method.precision_score,metrics.derive_threshold_method.recall_score,metrics.derive_threshold_method.accuracy_score,metrics.derive_threshold_method.confusion_matrix,metrics.derive_threshold_method.classification_report,metrics.derive_threshold_method.best_threshold
fan,id_00,gaussian_mixture,0.8544945481101166,0.751926019015614,0.019054565460042854,0.024212087072544474,0.8334103680638334,0.7209248657050379,0.7107843137254901,0.7038834951456311,0.7178217821782178,0.80623973727422,57,"              precision    recall  f1-score   support

          -1       0.86      0.85      0.85       407
           1       0.70      0.72      0.71       202

    accuracy                           0.81       609
   macro avg       0.78      0.78      0.78       609
weighted avg       0.81      0.81      0.81       609
",16.69386949515205,0.7095238095238096,0.6834862385321101,0.7376237623762376,0.7996715927750411,53,"              precision    recall  f1-score   support

          -1       0.86      0.83      0.85       407
           1       0.68      0.74      0.71       202

    accuracy                           0.80       609
   macro avg       0.77      0.78      0.78       609
weighted avg       0.80      0.80      0.80       609
",16.430047459329607
fan,id_00,gaussian_mixture,0.8544945481101166,0.751926019015614,0.019054565460042854,0.024212087072544474,0.8334103680638334,0.7209248657050379,0.7107843137254901,0.7038834951456311,0.7178217821782178,0.80623973727422,57,"              precision    recall  f1-score   support

          -1       0.86      0.85      0.85       407
           1       0.70      0.72      0.71       202

    accuracy                           0.81       609
   macro avg       0.78      0.78      0.78       609
weighted avg       0.81      0.81      0.81       609
",16.69386949515205,0.7095238095238096,0.6834862385321101,0.7376237623762376,0.7996715927750411,149,"              precision    recall  f1-score   support

          -1       0.86      0.83      0.85       407
           1       0.68      0.74      0.71       202

    accuracy                           0.80       609
   macro avg       0.77      0.78      0.78       609
weighted avg       0.80      0.80      0.80       609
",16.430047459329607
fan,id_00,gaussian_mixture,0.8544945481101166,0.751926019015614,0.019054565460042854,0.024212087072544474,0.8334103680638334,0.7209248657050379,0.7107843137254901,0.7038834951456311,0.7178217821782178,0.80623973727422,145,"              precision    recall  f1-score   support

          -1       0.86      0.85      0.85       407
           1       0.70      0.72      0.71       202

    accuracy                           0.81       609
   macro avg       0.78      0.78      0.78       609
weighted avg       0.81      0.81      0.81       609
",16.69386949515205,0.7095238095238096,0.6834862385321101,0.7376237623762376,0.7996715927750411,338,"              precision    recall  f1-score   support

          -1       0.86      0.83      0.85       407
           1       0.68      0.74      0.71       202

    accuracy                           0.80       609
   macro avg       0.77      0.78      0.78       609
weighted avg       0.80      0.80      0.80       609
",16.430047459329607
fan,id_00,gaussian_mixture,0.8544945481101166,0.751926019015614,0.019054565460042854,0.024212087072544474,0.8334103680638334,0.7209248657050379,0.7107843137254901,0.7038834951456311,0.7178217821782178,0.80623973727422,145,"              precision    recall  f1-score   support

          -1       0.86      0.85      0.85       407
           1       0.70      0.72      0.71       202

    accuracy                           0.81       609
   macro avg       0.78      0.78      0.78       609
weighted avg       0.81      0.81      0.81       609
",16.69386949515205,0.7095238095238096,0.6834862385321101,0.7376237623762376,0.7996715927750411,69,"              precision    recall  f1-score   support

          -1       0.86      0.83      0.85       407
           1       0.68      0.74      0.71       202

    accuracy                           0.80       609
   macro avg       0.77      0.78      0.78       609
weighted avg       0.80      0.80      0.80       609
",16.430047459329607
fan,id_00,gaussian_mixture,0.8544945481101166,0.751926019015614,0.019054565460042854,0.024212087072544474,0.8334103680638334,0.7209248657050379,0.7107843137254901,0.7038834951456311,0.7178217821782178,0.80623973727422,145,"              precision    recall  f1-score   support

          -1       0.86      0.85      0.85       407
           1       0.70      0.72      0.71       202

    accuracy                           0.81       609
   macro avg       0.78      0.78      0.78       609
weighted avg       0.81      0.81      0.81       609
",16.69386949515205,0.7095238095238096,0.6834862385321101,0.7376237623762376,0.7996715927750411,53,"              precision    recall  f1-score   support

          -1       0.86      0.83      0.85       407
           1       0.68      0.74      0.71       202

    accuracy                           0.80       609
   macro avg       0.77      0.78      0.78       609
weighted avg       0.80      0.80      0.80       609
",16.430047459329607
fan,id_00,gaussian_mixture,0.8544945481101166,0.751926019015614,0.019054565460042854,0.024212087072544474,0.8334103680638334,0.7209248657050379,0.7107843137254901,0.7038834951456311,0.7178217821782178,0.80623973727422,145,"              precision    recall  f1-score   support

          -1       0.86      0.85      0.85       407
           1       0.70      0.72      0.71       202

    accuracy                           0.81       609
   macro avg       0.78      0.78      0.78       609
weighted avg       0.81      0.81      0.81       609
",16.69386949515205,0.7095238095238096,0.6834862385321101,0.7376237623762376,0.7996715927750411,149,"              precision    recall  f1-score   support

          -1       0.86      0.83      0.85       407
           1       0.68      0.74      0.71       202

    accuracy                           0.80       609
   macro avg       0.77      0.78      0.78       609
weighted avg       0.80      0.80      0.80       609
",16.430047459329607
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,356,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,3,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,21,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,isolation_forest,0.9514753572161745,0.959058471334924,0.009686921135445788,0.006461855985610982,0.9667384771601465,0.9670309642922605,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725,0.9381443298969072,0.9837837837837838,0.896551724137931,0.9572953736654805,182,"              precision    recall  f1-score   support

          -1       0.94      0.99      0.97       359
           1       0.98      0.90      0.94       203

    accuracy                           0.96       562
   macro avg       0.96      0.94      0.95       562
weighted avg       0.96      0.96      0.96       562
",-0.4532230410619725
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,141,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,141,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,62,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,141,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,141,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,358,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
fan,id_02,one_class_svm,0.8496997358159477,0.9016470870698342,0.01063692397830663,0.007254638941573344,0.8467692138809229,0.9011263309955719,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,141,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17,0.8173913043478261,0.9929577464788732,0.6945812807881774,0.8879003558718861,1,"              precision    recall  f1-score   support

          -1       0.85      1.00      0.92       359
           1       0.99      0.69      0.82       203

    accuracy                           0.89       562
   macro avg       0.92      0.85      0.87       562
weighted avg       0.90      0.89      0.88       562
",1.3877787807814457e-17
